OGLE-BLG-ROT-011098 18:01:39.75 -30:01:52.6 BLG513.14.50153  BLG189.6.54443                                               
OGLE-BLG-ROT-011099 18:01:39.77 -28:44:55.7 BLG512.14.85323  BLG207.6.217074 BUL_SC30_502116  ASASSN-V J180139.70-284455.7
OGLE-BLG-ROT-011100 18:01:39.81 -30:57:35.8 BLG514.23.91953  BLG174.4.185421                                              
OGLE-BLG-ROT-011101 18:01:39.89 -27:34:39.6 BLG511.14.54524  BLG224.6.228480                                              
OGLE-BLG-ROT-011102 18:01:39.91 -34:38:23.0 BLG517.23.84639  BLG126.4.31862                                               
OGLE-BLG-ROT-011103 18:01:39.93 -26:46:59.3 BLG511.31.59264                                                               
OGLE-BLG-ROT-011104 18:01:40.06 -32:12:13.0 BLG515.23.83931  BLG158.4.86005                                               
OGLE-BLG-ROT-011105 18:01:40.17 -31:03:28.3 BLG514.23.78047  BLG174.4.78282                                               
OGLE-BLG-ROT-011106 18:01:40.22 -29:24:21.7 BLG513.31.78213  BLG105.6.117210                                              
OGLE-BLG-ROT-011107 18:01:40.40 -32:38:37.1 BLG515.06.105543 BLG158.1.124992                                              
OGLE-BLG-ROT-011108 18:01:40.68 -29:49:12.2 BLG513.23.35366  BLG189.4.127441                                              
OGLE-BLG-ROT-011109 18:01:40.73 -27:06:16.0 BLG511.23.62708  BLG233.6.12908                                               
OGLE-BLG-ROT-011110 18:01:41.00 -27:32:31.0 BLG511.14.63998  BLG224.5.49235                                               
OGLE-BLG-ROT-011111 18:01:41.19 -29:53:20.7 BLG513.14.67072  BLG189.4.909                                                 
OGLE-BLG-ROT-011112 18:01:41.22 -26:54:20.1 BLG511.31.46150  BLG233.5.55280                                               
OGLE-BLG-ROT-011113 18:01:41.26 -29:20:29.2 BLG513.31.49518  BLG105.3.190256                                              
OGLE-BLG-ROT-011114 18:01:41.26 -30:57:17.7 BLG514.23.92137  BLG174.4.185442                                              
OGLE-BLG-ROT-011115 18:01:41.31 -27:25:15.4 BLG511.14.81570  BLG224.5.216383                                              
OGLE-BLG-ROT-011116 18:01:41.62 -30:13:57.8 BLG513.06.69377  BLG189.1.168115                                              
OGLE-BLG-ROT-011117 18:01:41.68 -28:04:59.0 BLG512.31.84415  BLG216.5.70320                                               
OGLE-BLG-ROT-011118 18:01:41.72 -35:22:54.1 BLG517.06.58642                                                               
OGLE-BLG-ROT-011119 18:01:41.73 -32:04:46.7 BLG515.23.99381  BLG166.1.79968                                               
OGLE-BLG-ROT-011120 18:01:41.79 -31:22:05.0 BLG514.14.79985  BLG174.2.25185                                               
OGLE-BLG-ROT-011121 18:01:41.83 -29:04:44.9 BLG512.06.85738  BLG207.8.140232 BUL_SC30_617403                              
OGLE-BLG-ROT-011122 18:01:41.92 -27:55:11.1 BLG511.06.57864  BLG224.8.164461                                              
OGLE-BLG-ROT-011123 18:01:41.93 -26:37:10.9 BLG646.06.43953                                                               
OGLE-BLG-ROT-011124 18:01:41.94 -29:44:14.7 BLG513.23.44583  BLG105.1.339    BUL_SC38_814298  MACHO 119.19445.896         
OGLE-BLG-ROT-011125 18:01:42.02 -30:37:33.0 BLG514.31.94912  BLG183.3.36016                                               
OGLE-BLG-ROT-011126 18:01:42.14 -32:25:43.2 BLG515.14.78988  BLG158.3.38618                                               
OGLE-BLG-ROT-011127 18:01:42.24 -28:01:59.3 BLG512.31.91899  BLG216.5.132487                                              
OGLE-BLG-ROT-011128 18:01:42.36 -29:11:55.9 BLG512.06.58265  BLG105.4.132016 BUL_SC30_594451                              
OGLE-BLG-ROT-011129 18:01:42.48 -27:23:15.7 BLG511.14.87718  BLG233.8.14882                                               
OGLE-BLG-ROT-011130 18:01:42.65 -27:59:02.6 BLG511.06.45592  BLG224.8.45186                                               
OGLE-BLG-ROT-011131 18:01:42.66 -31:35:05.3 BLG514.06.93947  BLG166.4.145168                                              
OGLE-BLG-ROT-011132 18:01:42.72 -32:07:58.4 BLG515.23.93838  BLG166.1.26872                                               
OGLE-BLG-ROT-011133 18:01:42.81 -28:48:06.0 BLG512.14.70579  BLG207.6.151557 BUL_SC30_671848                              
OGLE-BLG-ROT-011134 18:01:42.92 -29:08:11.3 BLG512.06.66615  BLG207.8.78098  BUL_SC30_609767                              
OGLE-BLG-ROT-011135 18:01:42.94 -32:10:48.9 BLG515.23.88480  BLG158.4.138983                                              
OGLE-BLG-ROT-011136 18:01:42.99 -28:16:38.3 BLG512.31.50980  BLG216.6.7883                                                
OGLE-BLG-ROT-011137 18:01:43.09 -30:54:46.7 BLG514.23.97730  BLG183.1.77674                                               
OGLE-BLG-ROT-011138 18:01:43.19 -27:30:04.4 BLG511.14.68090  BLG224.5.107321                                              
OGLE-BLG-ROT-011139 18:01:43.19 -32:59:16.9 BLG516.31.84010  BLG151.3.27578                                               
OGLE-BLG-ROT-011140 18:01:43.24 -28:26:58.4 BLG512.23.85138  BLG216.8.198051                                              
OGLE-BLG-ROT-011141 18:01:43.25 -30:06:58.0 BLG513.14.35827  BLG189.2.117145                  MACHO 119.19440.809         
OGLE-BLG-ROT-011142 18:01:43.35 -30:12:20.6 BLG513.06.69536  BLG189.2.301                                                 
OGLE-BLG-ROT-011143 18:01:43.63 -28:15:20.9 BLG512.31.57053  BLG216.6.9361                                                
OGLE-BLG-ROT-011144 18:01:43.69 -28:25:17.8 BLG512.23.86059  BLG216.7.9545   BUL_SC30_742148                              
OGLE-BLG-ROT-011145 18:01:43.77 -26:36:12.1 BLG646.06.15096                                                               
OGLE-BLG-ROT-011146 18:01:43.85 -32:40:42.7 BLG515.06.100713 BLG158.1.85561                                               
OGLE-BLG-ROT-011147 18:01:43.87 -32:22:00.3 BLG515.14.89813  BLG158.3.94891                                               
OGLE-BLG-ROT-011148 18:01:44.14 -30:25:08.4 BLG513.06.41267  BLG183.4.164347                                              
OGLE-BLG-ROT-011149 18:01:44.18 -28:48:34.4 BLG512.14.69845  BLG207.6.91733                                               
OGLE-BLG-ROT-011150 18:01:44.20 -26:50:07.4 BLG511.31.50902  BLG233.5.147462                                              
OGLE-BLG-ROT-011151 18:01:44.34 -31:20:04.2 BLG514.14.43642  BLG174.2.82155                                               
OGLE-BLG-ROT-011152 18:01:44.50 -27:13:45.1 BLG511.23.51235  BLG233.7.15413                                               
OGLE-BLG-ROT-011153 18:01:44.60 -29:04:41.1 BLG512.06.79314  BLG207.8.146424                                              
OGLE-BLG-ROT-011154 18:01:44.67 -29:06:22.9 BLG512.06.75177  BLG207.8.148343 BUL_SC30_618678                              
OGLE-BLG-ROT-011155 18:01:44.73 -25:42:39.5 BLG646.31.4730                                                                
OGLE-BLG-ROT-011156 18:01:44.93 -31:36:25.1 BLG514.06.49233  BLG166.4.145809                                              
OGLE-BLG-ROT-011157 18:01:45.19 -36:26:45.2 BLG539.06.68071                                                               
OGLE-BLG-ROT-011158 18:01:45.20 -31:36:13.5 BLG514.06.48755  BLG166.4.145373                                              
OGLE-BLG-ROT-011159 18:01:45.27 -31:15:31.3 BLG514.14.54577  BLG174.2.189853                                              
OGLE-BLG-ROT-011160 18:01:45.31 -28:54:26.4 BLG512.14.56850  BLG207.7.215658 BUL_SC30_650269                              
OGLE-BLG-ROT-011161 18:01:45.36 -28:35:53.4 BLG512.23.56260  BLG207.5.211802 BUL_SC30_706518                              
OGLE-BLG-ROT-011162 18:01:45.37 -31:13:09.8 BLG514.14.59733  BLG174.3.31584                                               
OGLE-BLG-ROT-011163 18:01:45.43 -28:23:23.4 BLG512.23.93716  BLG216.7.85067  BUL_SC30_754729                              
OGLE-BLG-ROT-011164 18:01:45.47 -28:27:47.4 BLG512.23.77843  BLG216.8.205551                                              
OGLE-BLG-ROT-011165 18:01:45.60 -29:13:16.1 BLG512.06.53205  BLG105.4.132142 BUL_SC30_595169                              
OGLE-BLG-ROT-011166 18:01:45.69 -28:51:28.8 BLG512.14.62382  BLG207.6.25124  BUL_SC30_660041                              
OGLE-BLG-ROT-011167 18:01:45.71 -31:05:12.7 BLG514.14.76045                                                               
OGLE-BLG-ROT-011168 18:01:45.83 -31:12:14.9 BLG514.14.60040  BLG174.3.85069                                               
OGLE-BLG-ROT-011169 18:01:45.88 -29:53:10.1 BLG513.14.68249  BLG189.4.1421                                                
OGLE-BLG-ROT-011170 18:01:45.91 -33:33:00.8 BLG516.14.105764 BLG144.3.40625                                               
OGLE-BLG-ROT-011171 18:01:45.95 -31:38:51.1 BLG514.06.43261  BLG166.4.35371                                               
OGLE-BLG-ROT-011172 18:01:46.01 -28:20:17.5 BLG512.23.105480 BLG216.7.152936                                              
OGLE-BLG-ROT-011173 18:01:46.05 -28:59:17.8 BLG512.06.94500  BLG207.7.88325                                               
OGLE-BLG-ROT-011174 18:01:46.20 -33:05:39.7 BLG516.31.75161  BLG151.2.70305                                               
OGLE-BLG-ROT-011175 18:01:46.35 -35:55:42.0 BLG539.23.60499                                                               
OGLE-BLG-ROT-011176 18:01:46.38 -30:53:12.1 BLG514.23.58451  BLG183.1.82738                                               
OGLE-BLG-ROT-011177 18:01:46.42 -28:59:46.1 BLG512.06.94991  BLG207.7.88342  BUL_SC30_638092                              
OGLE-BLG-ROT-011178 18:01:46.48 -25:31:00.7 BLG664.06.80                                                                  
OGLE-BLG-ROT-011179 18:01:46.63 -27:24:52.6 BLG511.14.81947  BLG224.5.216811                                              
OGLE-BLG-ROT-011180 18:01:46.69 -27:54:50.6 BLG511.06.58256  BLG224.8.164954                                              
OGLE-BLG-ROT-011181 18:01:46.71 -28:52:11.9 BLG512.14.62234  BLG207.6.24977                                               
OGLE-BLG-ROT-011182 18:01:46.73 -30:24:53.4 BLG513.06.41137  BLG183.4.164385                                              
OGLE-BLG-ROT-011183 18:01:46.80 -28:51:42.0 BLG512.14.65408  BLG207.6.27525  BUL_SC30_667271                              
OGLE-BLG-ROT-011184 18:01:46.81 -28:36:32.3 BLG512.23.56556  BLG207.5.212261 BUL_SC30_707514                              
OGLE-BLG-ROT-011185 18:01:46.84 -27:27:14.2 BLG511.14.75017  BLG224.5.165015                                              
OGLE-BLG-ROT-011186 18:01:47.39 -34:39:01.7 BLG517.23.78594  BLG126.3.153178                                              
OGLE-BLG-ROT-011187 18:01:47.46 -30:06:21.5 BLG513.14.39810  BLG189.2.117209                                              
OGLE-BLG-ROT-011188 18:01:47.49 -27:42:37.5 BLG511.06.93156  BLG224.7.238763                                              
OGLE-BLG-ROT-011189 18:01:47.60 -28:35:27.7 BLG512.23.57527  BLG207.5.212858                                              
OGLE-BLG-ROT-011190 18:01:47.71 -29:04:05.7 BLG512.06.80623  BLG207.8.206557 BUL_SC30_617633                              
OGLE-BLG-ROT-011191 18:01:47.75 -33:05:18.9 BLG516.31.75260  BLG151.2.121597                                              
OGLE-BLG-ROT-011192 18:01:47.84 -27:58:59.2 BLG511.06.45095  BLG224.8.52286                   MACHO 108.19472.350         
OGLE-BLG-ROT-011193 18:01:47.85 -29:38:55.5 BLG513.23.61693  BLG105.1.196819                                              
OGLE-BLG-ROT-011194 18:01:48.01 -26:25:27.9 BLG646.14.60                                                                  
OGLE-BLG-ROT-011195 18:01:48.03 -29:35:56.0 BLG513.23.65835  BLG105.2.356                                                 
OGLE-BLG-ROT-011196 18:01:48.07 -31:01:00.1 BLG514.23.43240  BLG174.4.138926                                              
OGLE-BLG-ROT-011197 18:01:48.20 -28:03:19.6 BLG512.31.90579  BLG216.5.139246                                              
OGLE-BLG-ROT-011198 18:01:48.21 -32:15:09.5 BLG515.23.77751  BLG158.4.42582                                               
OGLE-BLG-ROT-011199 18:01:48.23 -33:28:53.9 BLG516.23.75197  BLG144.3.125472                                              
OGLE-BLG-ROT-011200 18:01:48.38 -31:52:44.3 BLG515.31.80567  BLG166.2.143955                                              
OGLE-BLG-ROT-011201 18:01:48.51 -28:52:10.7 BLG512.14.62029  BLG207.6.24807  BUL_SC30_659343                              
OGLE-BLG-ROT-011202 18:01:48.55 -27:37:38.3 BLG511.14.4609   BLG224.6.115813                                              
OGLE-BLG-ROT-011203 18:01:48.79 -28:56:18.3 BLG512.06.101558 BLG207.7.151738                                              
OGLE-BLG-ROT-011204 18:01:48.82 -30:22:34.3 BLG513.06.46869  BLG183.4.220061                                              
OGLE-BLG-ROT-011205 18:01:48.89 -30:00:01.1 BLG513.14.50468  BLG189.3.61923                   MACHO 119.19441.1004        
OGLE-BLG-ROT-011206 18:01:48.90 -27:12:43.1 BLG511.23.17213  BLG233.7.80108                                               
OGLE-BLG-ROT-011207 18:01:49.30 -27:18:07.8 BLG511.23.8860   BLG233.8.140115                                              
OGLE-BLG-ROT-011208 18:01:49.36 -29:07:23.2 BLG512.06.72415  BLG207.8.84589  BUL_SC30_615927                              
OGLE-BLG-ROT-011209 18:01:49.39 -32:56:15.6 BLG516.31.93559                                                               
OGLE-BLG-ROT-011210 18:01:49.56 -27:25:06.8 BLG511.14.33810  BLG224.5.222598                                              
OGLE-BLG-ROT-011211 18:01:49.71 -31:21:08.6 BLG514.14.39730  BLG174.2.82203                                               
OGLE-BLG-ROT-011212 18:01:50.07 -29:05:56.0 BLG512.06.72858  BLG207.8.147068 BUL_SC30_617029                              
OGLE-BLG-ROT-011213 18:01:50.30 -31:47:29.5 BLG515.31.53552  BLG166.3.90620                                               
OGLE-BLG-ROT-011214 18:01:50.50 -26:32:20.6 BLG646.06.23357                                                               
OGLE-BLG-ROT-011215 18:01:50.60 -28:14:47.3 BLG512.31.56412  BLG216.6.77419                                               
OGLE-BLG-ROT-011216 18:01:50.64 -28:41:56.0 BLG512.14.39381  BLG207.5.25088                                               
OGLE-BLG-ROT-011217 18:01:50.65 -35:17:07.8 BLG517.06.69895                                                               
OGLE-BLG-ROT-011218 18:01:50.73 -29:19:23.9 BLG513.31.53793  BLG105.3.196794                                              
OGLE-BLG-ROT-011219 18:01:50.80 -30:54:54.4 BLG514.23.58248  BLG183.1.82669                                               
OGLE-BLG-ROT-011220 18:01:50.85 -31:45:32.0 BLG515.31.58803  BLG166.3.147854                                              
OGLE-BLG-ROT-011221 18:01:50.85 -32:53:27.1 BLG515.06.36059  BLG151.3.161963                                              
OGLE-BLG-ROT-011222 18:01:50.88 -33:29:57.1 BLG516.23.76511  BLG144.3.127142                                              
OGLE-BLG-ROT-011223 18:01:50.98 -33:11:17.1 BLG516.31.64582  BLG151.1.147188                                              
OGLE-BLG-ROT-011224 18:01:51.29 -32:59:17.9 BLG516.31.84186  BLG151.3.33502                                               
OGLE-BLG-ROT-011225 18:01:51.33 -28:12:40.5 BLG512.31.11999  BLG216.6.140748 BUL_SC31_180977                              
OGLE-BLG-ROT-011226 18:01:51.38 -28:10:30.7 BLG512.31.19578  BLG216.6.141901                                              
OGLE-BLG-ROT-011227 18:01:51.44 -28:07:36.5 BLG512.31.25284  BLG216.5.14370                                               
OGLE-BLG-ROT-011228 18:01:51.52 -30:03:37.6 BLG513.14.7937   BLG189.3.7482                    ASASSN-V J180151.56-300337.8
OGLE-BLG-ROT-011229 18:01:51.57 -31:44:30.5 BLG515.31.63827  BLG166.3.147734                                              
OGLE-BLG-ROT-011230 18:01:51.66 -33:07:25.1 BLG516.31.38010  BLG151.2.77057                                               
OGLE-BLG-ROT-011231 18:01:51.85 -29:25:40.6 BLG513.31.7058   BLG105.3.71073                                               
OGLE-BLG-ROT-011232 18:01:51.95 -29:34:36.9 BLG513.23.28477  BLG105.2.68184                                               
OGLE-BLG-ROT-011233 18:01:52.00 -31:25:12.6 BLG514.06.75431  BLG174.1.183247                                              
OGLE-BLG-ROT-011234 18:01:52.12 -28:02:25.6 BLG512.31.39273  BLG216.5.139328                                              
OGLE-BLG-ROT-011235 18:01:52.13 -30:01:07.6 BLG513.14.14154  BLG189.3.69667                                               
OGLE-BLG-ROT-011236 18:01:52.23 -28:58:21.1 BLG512.06.41674  BLG207.7.89312  BUL_SC30_641185                              
OGLE-BLG-ROT-011237 18:01:52.30 -28:52:22.0 BLG512.14.5691   BLG207.6.24881  BUL_SC30_659728                              
OGLE-BLG-ROT-011238 18:01:52.43 -31:43:26.0 BLG515.31.63755  BLG166.3.147640                                              
OGLE-BLG-ROT-011239 18:01:52.78 -31:41:13.6 BLG514.06.39586  BLG166.3.203340                                              
OGLE-BLG-ROT-011240 18:01:52.85 -32:47:15.2 BLG515.06.46568  BLG151.4.122786                                              
OGLE-BLG-ROT-011241 18:01:52.93 -30:48:56.7 BLG514.23.68950  BLG183.1.175808                                              
OGLE-BLG-ROT-011242 18:01:53.17 -28:08:49.9 BLG512.31.19404  BLG216.6.203928                                              
OGLE-BLG-ROT-011243 18:01:53.23 -29:10:52.3 BLG512.06.6386   BLG207.8.25062  BUL_SC30_607442                              
OGLE-BLG-ROT-011244 18:01:53.33 -32:07:00.4 BLG515.23.54799  BLG166.1.34962                                               
OGLE-BLG-ROT-011245 18:01:53.39 -28:40:21.3 BLG512.14.44641  BLG207.5.90715  BUL_SC30_697209                              
OGLE-BLG-ROT-011246 18:01:53.45 -26:47:47.2 BLG511.31.23066                                                               
OGLE-BLG-ROT-011247 18:01:53.52 -31:49:21.8 BLG515.31.53877  BLG166.3.34951                                               
OGLE-BLG-ROT-011248 18:01:53.69 -30:12:56.7 BLG513.06.29474  BLG189.2.7776                                                
OGLE-BLG-ROT-011249 18:01:53.79 -28:05:02.8 BLG512.31.32671  BLG216.5.77368                                               
OGLE-BLG-ROT-011250 18:01:53.90 -31:08:42.0 BLG514.14.65326  BLG174.3.147719                                              
OGLE-BLG-ROT-011251 18:01:54.15 -31:02:00.7 BLG514.23.42982  BLG174.4.91788                                               
OGLE-BLG-ROT-011252 18:01:54.16 -32:12:49.7 BLG515.23.43034  BLG159.5.37607                                               
OGLE-BLG-ROT-011253 18:01:54.32 -31:11:15.2 BLG514.14.59929  BLG174.3.92018                                               
OGLE-BLG-ROT-011254 18:01:54.35 -32:01:25.2 BLG515.23.70528  BLG166.1.141807                                              
OGLE-BLG-ROT-011255 18:01:54.60 -31:31:50.3 BLG514.06.59557  BLG174.1.35076                                               
OGLE-BLG-ROT-011256 18:01:54.65 -26:29:00.0 BLG646.05.116909                                                              
OGLE-BLG-ROT-011257 18:01:54.73 -27:43:51.4 BLG511.06.41082  BLG224.7.238713                                              
OGLE-BLG-ROT-011258 18:01:54.80 -35:23:02.5 BLG539.31.90081                                                               
OGLE-BLG-ROT-011259 18:01:54.82 -31:58:06.7 BLG515.31.34456  BLG166.2.34194                                               
OGLE-BLG-ROT-011260 18:01:54.94 -28:34:43.4 BLG512.23.5138   BLG216.8.15842  BUL_SC31_98519                               
OGLE-BLG-ROT-011261 18:01:54.99 -27:57:34.5 BLG511.06.5727   BLG224.8.113629                                              
OGLE-BLG-ROT-011262 18:01:55.03 -26:46:46.4 BLG511.31.26072                                                               
OGLE-BLG-ROT-011263 18:01:55.10 -29:46:59.2 BLG513.23.3855   BLG189.4.199983 BUL_SC38_652158                              
OGLE-BLG-ROT-011264 18:01:55.19 -31:08:44.4 BLG514.14.64839  BLG174.3.147146                                              
OGLE-BLG-ROT-011265 18:01:55.20 -32:49:10.9 BLG515.06.41413  BLG151.4.76389                                               
OGLE-BLG-ROT-011266 18:01:55.22 -28:13:19.6 BLG512.31.5262   BLG216.6.77518                                               
OGLE-BLG-ROT-011267 18:01:55.30 -33:18:31.4 BLG516.23.59888  BLG151.1.31701                                               
OGLE-BLG-ROT-011268 18:01:55.48 -30:16:18.6 BLG513.06.25201                  BUL_SC38_571709                              
OGLE-BLG-ROT-011269 18:01:55.51 -29:20:44.5 BLG513.31.16510  BLG105.3.197600                                              
OGLE-BLG-ROT-011270 18:01:55.51 -29:46:52.8 BLG513.23.3863   BLG189.4.200000 BUL_SC38_650748  ASASSN-V J180155.50-294652.5
OGLE-BLG-ROT-011271 18:01:55.55 -31:15:42.3 BLG514.14.14334  BLG174.2.196626                                              
OGLE-BLG-ROT-011272 18:01:55.61 -29:34:04.7 BLG513.23.32300  BLG105.2.68244                                               
OGLE-BLG-ROT-011273 18:01:55.71 -32:33:34.7 BLG515.14.30983  BLG159.7.3848                                                
OGLE-BLG-ROT-011274 18:01:55.85 -30:27:29.8 BLG513.06.126    BLG183.4.112440                                              
OGLE-BLG-ROT-011275 18:01:55.86 -31:02:47.1 BLG514.23.752    BLG174.4.92006                                               
OGLE-BLG-ROT-011276 18:01:55.88 -31:16:28.6 BLG514.14.9974   BLG174.2.196958                                              
OGLE-BLG-ROT-011277 18:01:56.12 -28:58:57.6 BLG512.06.40413  BLG207.7.95785  BUL_SC31_12918                               
OGLE-BLG-ROT-011278 18:01:56.15 -31:08:29.4 BLG514.14.30108  BLG174.3.147158                                              
OGLE-BLG-ROT-011279 18:01:56.19 -29:49:52.0 BLG513.23.241    BLG189.4.135837 BUL_SC38_650270                              
OGLE-BLG-ROT-011280 18:01:56.23 -29:39:52.0 BLG513.23.19031  BLG105.1.140209                                              
OGLE-BLG-ROT-011281 18:01:56.34 -27:31:14.0 BLG511.14.22464  BLG224.4.303                     MACHO 176.19609.912         
OGLE-BLG-ROT-011282 18:01:56.39 -32:07:30.8 BLG515.23.53637  BLG166.1.33407                                               
OGLE-BLG-ROT-011283 18:01:56.48 -33:24:18.6 BLG516.23.49154  BLG144.4.39745                                               
OGLE-BLG-ROT-011284 18:01:56.51 -29:07:53.9 BLG512.06.12106  BLG207.8.92485  BUL_SC30_604718                              
OGLE-BLG-ROT-011285 18:01:56.56 -27:20:35.1 BLG511.23.3772   BLG233.8.82026                                               
OGLE-BLG-ROT-011286 18:01:56.67 -28:16:11.0 BLG512.31.279    BLG216.6.23175                                               
OGLE-BLG-ROT-011287 18:01:56.67 -29:59:30.5 BLG513.14.17627  BLG189.3.69100                   ASASSN-V J180156.66-295929.9
OGLE-BLG-ROT-011288 18:01:56.71 -26:59:41.6 BLG511.31.2439   BLG233.6.103794                                              
OGLE-BLG-ROT-011289 18:01:56.74 -28:50:10.0 BLG512.14.13031  BLG207.6.100281                                              
OGLE-BLG-ROT-011290 18:01:56.84 -33:29:05.3 BLG516.23.39813  BLG144.3.130190                                              
OGLE-BLG-ROT-011291 18:01:56.95 -28:30:16.8 BLG512.23.13712  BLG216.8.150710 BUL_SC31_115171  ASASSN-V J180156.90-283016.9
OGLE-BLG-ROT-011292 18:01:56.97 -32:06:27.9 BLG515.23.59396  BLG166.1.40604                                               
OGLE-BLG-ROT-011293 18:01:57.02 -32:56:26.2 BLG516.31.60067  BLG151.3.82835                                               
OGLE-BLG-ROT-011294 18:01:57.26 -31:54:34.5 BLG515.31.42888  BLG166.2.151420                                              
OGLE-BLG-ROT-011295 18:01:57.32 -28:27:04.3 BLG512.23.27827  BLG216.8.212842                                              
OGLE-BLG-ROT-011296 18:01:57.40 -28:15:34.0 BLG512.31.552    BLG216.6.23437                                               
OGLE-BLG-ROT-011297 18:01:57.50 -32:08:12.4 BLG515.23.53876  BLG166.1.40461                                               
OGLE-BLG-ROT-011298 18:01:57.79 -31:46:46.3 BLG515.31.58584  BLG166.3.97888                                               
OGLE-BLG-ROT-011299 18:01:57.91 -34:37:35.1 BLG517.23.14421  BLG127.5.105                                                 
OGLE-BLG-ROT-011300 18:01:57.97 -33:55:40.5 BLG516.06.60637  BLG136.5.120557                                              
OGLE-BLG-ROT-011301 18:01:58.05 -26:05:49.3 BLG646.22.46609                                                               
OGLE-BLG-ROT-011302 18:01:58.20 -29:07:58.1 BLG512.06.12100  BLG207.8.92509                   MACHO 114.19584.2536        
OGLE-BLG-ROT-011303 18:01:58.27 -29:35:00.1 BLG513.23.28265  BLG105.2.6785                                                
OGLE-BLG-ROT-011304 18:01:58.32 -29:47:38.3 BLG513.23.3573   BLG189.4.199560                                              
OGLE-BLG-ROT-011305 18:01:58.36 -28:03:52.5 BLG512.31.32485  BLG216.5.84636                                               
OGLE-BLG-ROT-011306 18:01:58.41 -31:30:57.3 BLG514.06.20683  BLG174.1.86343                                               
OGLE-BLG-ROT-011307 18:01:58.46 -28:31:03.5 BLG512.23.13547  BLG216.8.150770                                              
OGLE-BLG-ROT-011308 18:01:58.58 -30:39:10.4 BLG514.31.9183   BLG184.6.282                                                 
OGLE-BLG-ROT-011309 18:01:58.72 -34:21:56.8 BLG517.31.14068  BLG136.8.119897                                              
OGLE-BLG-ROT-011310 18:01:58.76 -29:47:09.5 BLG513.23.4316   BLG189.4.200105 BUL_SC38_650706                              
OGLE-BLG-ROT-011311 18:01:58.89 -29:11:04.0 BLG512.06.5483   BLG105.4.207978                                              
OGLE-BLG-ROT-011312 18:01:58.97 -30:48:40.3 BLG514.23.29972  BLG183.1.181191                                              
OGLE-BLG-ROT-011313 18:01:59.12 -31:42:40.0 BLG515.31.64093  BLG166.3.210237                                              
OGLE-BLG-ROT-011314 18:01:59.20 -30:34:47.8 BLG514.31.19516  BLG183.3.108478                                              
OGLE-BLG-ROT-011315 18:01:59.26 -31:38:49.4 BLG514.06.3872   BLG166.4.42342                                               
OGLE-BLG-ROT-011316 18:01:59.31 -29:47:57.2 BLG513.23.3773   BLG189.4.135944                                              
OGLE-BLG-ROT-011317 18:01:59.57 -30:06:59.3 BLG513.14.172    BLG189.2.124691                  ASASSN-V J180159.56-300658.8
OGLE-BLG-ROT-011318 18:01:59.61 -28:16:46.6 BLG512.31.29     BLG216.6.22889                                               
OGLE-BLG-ROT-011319 18:01:59.68 -28:48:02.8 BLG512.14.21263  BLG207.6.168559 BUL_SC31_50659                               
OGLE-BLG-ROT-011320 18:01:59.71 -25:42:52.9 BLG646.30.31931                                                               
OGLE-BLG-ROT-011321 18:01:59.74 -33:57:19.3 BLG516.06.56479  BLG136.5.81524                                               
OGLE-BLG-ROT-011322 18:01:59.84 -30:21:06.1 BLG513.06.14009  BLG189.1.7004                                                
OGLE-BLG-ROT-011323 18:02:00.01 -33:00:17.6 BLG516.31.51582  BLG151.3.39468                                               
OGLE-BLG-ROT-011324 18:02:00.14 -33:23:59.8 BLG516.23.49207  BLG144.4.44906                                               
OGLE-BLG-ROT-011325 18:02:00.28 -28:03:52.9 BLG512.31.32484  BLG216.5.84670                                               
OGLE-BLG-ROT-011326 18:02:00.29 -26:22:37.0 BLG646.13.73059                                                               
OGLE-BLG-ROT-011327 18:02:00.64 -28:09:10.3 BLG512.31.19017  BLG216.6.211181                                              
OGLE-BLG-ROT-011328 18:02:00.90 -27:38:20.0 BLG511.13.143044 BLG224.3.65562                                               
OGLE-BLG-ROT-011329 18:02:00.96 -27:17:17.5 BLG511.22.107270 BLG233.8.204184                                              
OGLE-BLG-ROT-011330 18:02:01.11 -30:59:57.6 BLG514.23.10301  BLG174.4.146588                                              
OGLE-BLG-ROT-011331 18:02:01.22 -34:05:48.7 BLG516.06.36971  BLG136.6.83772                                               
OGLE-BLG-ROT-011332 18:02:01.47 -32:23:45.9 BLG515.14.16956  BLG159.6.41275                                               
OGLE-BLG-ROT-011333 18:02:01.55 -31:01:02.9 BLG514.23.3965   BLG174.4.145323                                              
OGLE-BLG-ROT-011334 18:02:02.08 -32:13:44.6 BLG515.23.7311   BLG159.5.43118                                               
OGLE-BLG-ROT-011335 18:02:02.16 -25:37:36.9 BLG646.30.37733                                                               
OGLE-BLG-ROT-011336 18:02:02.32 -32:38:49.3 BLG515.06.30012  BLG159.8.87048                                               
OGLE-BLG-ROT-011337 18:02:02.68 -31:13:06.0 BLG514.14.19942  BLG174.3.38516                                               
OGLE-BLG-ROT-011338 18:02:02.72 -31:45:32.1 BLG515.31.22124  BLG166.3.155664                                              
OGLE-BLG-ROT-011339 18:02:02.83 -35:20:57.4 BLG517.06.864                                                                 
OGLE-BLG-ROT-011340 18:02:02.89 -29:47:18.4 BLG513.22.116118 BLG189.4.206978                                              
OGLE-BLG-ROT-011341 18:02:03.17 -29:01:00.3 BLG512.05.199288 BLG207.7.32870  BUL_SC31_13926                               
